sample_id	in_vcf	in_phenotype	matched_id	match_rule	bucket
PI069532	N	Y	PI69532	zero_pad_candidate	ambiguous
PI069533	N	Y	PI69533	zero_pad_candidate	ambiguous
PI069991	N	Y	PI69991	zero_pad_candidate	ambiguous
PI069992	N	Y	PI69992	zero_pad_candidate	ambiguous
PI069993	N	Y	PI69993	zero_pad_candidate	ambiguous
PI069995	N	Y	PI69995	zero_pad_candidate	ambiguous
PI069996	N	Y	PI69996	zero_pad_candidate	ambiguous
PI070001	N	Y	PI70001	zero_pad_candidate	ambiguous
PI070009	N	Y	PI70009	zero_pad_candidate	ambiguous
PI070013	N	Y	PI70013	zero_pad_candidate	ambiguous
PI070014	N	Y	PI70014	zero_pad_candidate	ambiguous
PI070016	N	Y	PI70016	zero_pad_candidate	ambiguous
PI070017	N	Y	PI70017	zero_pad_candidate	ambiguous
PI070019	N	Y	PI70019	zero_pad_candidate	ambiguous
PI070021	N	Y	PI70021	zero_pad_candidate	ambiguous
PI070023	N	Y	PI70023	zero_pad_candidate	ambiguous
PI070027	N	Y	PI70027	zero_pad_candidate	ambiguous
PI070036	N	Y	PI70036	zero_pad_candidate	ambiguous
PI070076	N	Y	PI70076	zero_pad_candidate	ambiguous
PI070077	N	Y	PI70077	zero_pad_candidate	ambiguous
PI070078	N	Y	PI70078	zero_pad_candidate	ambiguous
PI070080	N	Y	PI70080	zero_pad_candidate	ambiguous
PI070084	N	Y	PI70084	zero_pad_candidate	ambiguous
PI070087	N	Y	PI70087	zero_pad_candidate	ambiguous
PI070089	N	Y	PI70089	zero_pad_candidate	ambiguous
PI070091	N	Y	PI70091	zero_pad_candidate	ambiguous
PI070188	N	Y	PI70188	zero_pad_candidate	ambiguous
PI070189	N	Y	PI70189	zero_pad_candidate	ambiguous
PI070192	N	Y	PI70192	zero_pad_candidate	ambiguous
PI070197	N	Y	PI70197	zero_pad_candidate	ambiguous
PI070199	N	Y	PI70199	zero_pad_candidate	ambiguous
PI070201	N	Y	PI70201	zero_pad_candidate	ambiguous
PI070202	N	Y	PI70202	zero_pad_candidate	ambiguous
PI070208	N	Y	PI70208	zero_pad_candidate	ambiguous
PI070212	N	Y	PI70212	zero_pad_candidate	ambiguous
PI070213	N	Y	PI70213	zero_pad_candidate	ambiguous
PI070224	N	Y	PI70224	zero_pad_candidate	ambiguous
PI070228	N	Y	PI70228	zero_pad_candidate	ambiguous
PI070229	N	Y	PI70229	zero_pad_candidate	ambiguous
PI070241	N	Y	PI70241	zero_pad_candidate	ambiguous
PI070242	N	Y	PI70242	zero_pad_candidate	ambiguous
PI070242-2	N	Y	PI70242-2	zero_pad_candidate	ambiguous
PI070242-4	N	Y	PI70242-4	zero_pad_candidate	ambiguous
PI070243	N	Y	PI70243	zero_pad_candidate	ambiguous
PI070247	N	Y	PI70247	zero_pad_candidate	ambiguous
PI070251	N	Y	PI70251	zero_pad_candidate	ambiguous
PI070253	N	Y	PI70253	zero_pad_candidate	ambiguous
PI070453	N	Y	PI70453	zero_pad_candidate	ambiguous
PI070456	N	Y	PI70456	zero_pad_candidate	ambiguous
PI070457	N	Y	PI70457	zero_pad_candidate	ambiguous
PI070458	N	Y	PI70458	zero_pad_candidate	ambiguous
PI070459	N	Y	PI70459	zero_pad_candidate	ambiguous
PI070460	N	Y	PI70460	zero_pad_candidate	ambiguous
PI070461	N	Y	PI70461	zero_pad_candidate	ambiguous
PI070462	N	Y	PI70462	zero_pad_candidate	ambiguous
PI070463	N	Y	PI70463	zero_pad_candidate	ambiguous
PI070466-3	N	Y	PI70466-3	zero_pad_candidate	ambiguous
PI070466-4	N	Y	PI70466-4	zero_pad_candidate	ambiguous
PI070467	N	Y	PI70467	zero_pad_candidate	ambiguous
PI070469	N	Y	PI70469	zero_pad_candidate	ambiguous
PI070469-1	N	Y	PI70469-1	zero_pad_candidate	ambiguous
PI070470	N	Y	PI70470	zero_pad_candidate	ambiguous
PI070471	N	Y	PI70471	zero_pad_candidate	ambiguous
PI070473	N	Y	PI70473	zero_pad_candidate	ambiguous
PI070473-1	N	Y	PI70473-1	zero_pad_candidate	ambiguous
PI070476	N	Y	PI70476	zero_pad_candidate	ambiguous
PI070478	N	Y	PI70478	zero_pad_candidate	ambiguous
PI070485	N	Y	PI70485	zero_pad_candidate	ambiguous
PI070490	N	Y	PI70490	zero_pad_candidate	ambiguous
PI070495	N	Y	PI70495	zero_pad_candidate	ambiguous
PI070500	N	Y	PI70500	zero_pad_candidate	ambiguous
PI070501	N	Y	PI70501	zero_pad_candidate	ambiguous
PI070503	N	Y	PI70503	zero_pad_candidate	ambiguous
PI070507	N	Y	PI70507	zero_pad_candidate	ambiguous
PI070515	N	Y	PI70515	zero_pad_candidate	ambiguous
PI070516	N	Y	PI70516	zero_pad_candidate	ambiguous
PI070519	N	Y	PI70519	zero_pad_candidate	ambiguous
PI070520	N	Y	PI70520	zero_pad_candidate	ambiguous
PI070528	N	Y	PI70528	zero_pad_candidate	ambiguous
PI070541	N	Y	PI70541	zero_pad_candidate	ambiguous
PI070559	N	Y	PI70559	zero_pad_candidate	ambiguous
PI070561	N	Y	PI70561	zero_pad_candidate	ambiguous
PI070566	N	Y	PI70566	zero_pad_candidate	ambiguous
PI071161	N	Y	PI71161	zero_pad_candidate	ambiguous
PI071444	N	Y	PI71444	zero_pad_candidate	ambiguous
PI071461	N	Y	PI71461	zero_pad_candidate	ambiguous
PI071463	N	Y	PI71463	zero_pad_candidate	ambiguous
PI071465	N	Y	PI71465	zero_pad_candidate	ambiguous
PI071506	N	Y	PI71506	zero_pad_candidate	ambiguous
PI071558	N	Y	PI71558	zero_pad_candidate	ambiguous
PI071564	N	Y	PI71564	zero_pad_candidate	ambiguous
PI071570	N	Y	PI71570	zero_pad_candidate	ambiguous
PI071667	N	Y	PI71667	zero_pad_candidate	ambiguous
PI071677	N	Y	PI71677	zero_pad_candidate	ambiguous
PI071845	N	Y	PI71845	zero_pad_candidate	ambiguous
PI071850	N	Y	PI71850	zero_pad_candidate	ambiguous
PI071850-1	N	Y	PI71850-1	zero_pad_candidate	ambiguous
PI072227	N	Y	PI72227	zero_pad_candidate	ambiguous
PI072232	N	Y	PI72232	zero_pad_candidate	ambiguous
PI072328	N	Y	PI72328	zero_pad_candidate	ambiguous
PI072337	N	Y	PI72337	zero_pad_candidate	ambiguous
PI072341	N	Y	PI72341	zero_pad_candidate	ambiguous
PI072342	N	Y	PI72342	zero_pad_candidate	ambiguous
PI073583	N	Y	PI73583	zero_pad_candidate	ambiguous
PI073585	N	Y	PI73585	zero_pad_candidate	ambiguous
PI073587	N	Y	PI73587	zero_pad_candidate	ambiguous
PI073772	N	Y	PI73772	zero_pad_candidate	ambiguous
PI073780	N	Y	PI73780	zero_pad_candidate	ambiguous
PI078242	N	Y	PI78242	zero_pad_candidate	ambiguous
PI078243	N	Y	PI78243	zero_pad_candidate	ambiguous
PI079583	N	Y	PI79583	zero_pad_candidate	ambiguous
PI079586	N	Y	PI79586	zero_pad_candidate	ambiguous
PI079587	N	Y	PI79587	zero_pad_candidate	ambiguous
PI079593	N	Y	PI79593	zero_pad_candidate	ambiguous
PI079596	N	Y	PI79596	zero_pad_candidate	ambiguous
PI079602	N	Y	PI79602	zero_pad_candidate	ambiguous
PI079609	N	Y	PI79609	zero_pad_candidate	ambiguous
PI079610	N	Y	PI79610	zero_pad_candidate	ambiguous
PI079613	N	Y	PI79613	zero_pad_candidate	ambiguous
PI079616	N	Y	PI79616	zero_pad_candidate	ambiguous
PI079617	N	Y	PI79617	zero_pad_candidate	ambiguous
PI079620	N	Y	PI79620	zero_pad_candidate	ambiguous
PI079627	N	Y	PI79627	zero_pad_candidate	ambiguous
PI079628	N	Y	PI79628	zero_pad_candidate	ambiguous
PI079645	N	Y	PI79645	zero_pad_candidate	ambiguous
PI079648	N	Y	PI79648	zero_pad_candidate	ambiguous
PI079691	N	Y	PI79691	zero_pad_candidate	ambiguous
PI079691-4	N	Y	PI79691-4	zero_pad_candidate	ambiguous
PI079692	N	Y	PI79692	zero_pad_candidate	ambiguous
PI079693	N	Y	PI79693	zero_pad_candidate	ambiguous
PI079694	N	Y	PI79694	zero_pad_candidate	ambiguous
PI079695	N	Y	PI79695	zero_pad_candidate	ambiguous
PI079696	N	Y	PI79696	zero_pad_candidate	ambiguous
PI079699	N	Y	PI79699	zero_pad_candidate	ambiguous
PI079703	N	Y	PI79703	zero_pad_candidate	ambiguous
PI079710	N	Y	PI79710	zero_pad_candidate	ambiguous
PI079712	N	Y	PI79712	zero_pad_candidate	ambiguous
PI079726	N	Y	PI79726	zero_pad_candidate	ambiguous
PI079727	N	Y	PI79727	zero_pad_candidate	ambiguous
PI079732-3	N	Y	PI79732-3	zero_pad_candidate	ambiguous
PI079732-4	N	Y	PI79732-4	zero_pad_candidate	ambiguous
PI079737	N	Y	PI79737	zero_pad_candidate	ambiguous
PI079739	N	Y	PI79739	zero_pad_candidate	ambiguous
PI079743	N	Y	PI79743	zero_pad_candidate	ambiguous
PI079745	N	Y	PI79745	zero_pad_candidate	ambiguous
PI079746	N	Y	PI79746	zero_pad_candidate	ambiguous
PI079747	N	Y	PI79747	zero_pad_candidate	ambiguous
PI079756	N	Y	PI79756	zero_pad_candidate	ambiguous
PI079760	N	Y	PI79760	zero_pad_candidate	ambiguous
PI079761	N	Y	PI79761	zero_pad_candidate	ambiguous
PI079773	N	Y	PI79773	zero_pad_candidate	ambiguous
PI079797	N	Y	PI79797	zero_pad_candidate	ambiguous
PI079825	N	Y	PI79825	zero_pad_candidate	ambiguous
PI079825-1	N	Y	PI79825-1	zero_pad_candidate	ambiguous
PI079832	N	Y	PI79832	zero_pad_candidate	ambiguous
PI079835	N	Y	PI79835	zero_pad_candidate	ambiguous
PI079846	N	Y	PI79846	zero_pad_candidate	ambiguous
PI079848	N	Y	PI79848	zero_pad_candidate	ambiguous
PI079848-1	N	Y	PI79848-1	zero_pad_candidate	ambiguous
PI079861	N	Y	PI79861	zero_pad_candidate	ambiguous
PI079862	N	Y	PI79862	zero_pad_candidate	ambiguous
PI079862-1	N	Y	PI79862-1	zero_pad_candidate	ambiguous
PI079863	N	Y	PI79863	zero_pad_candidate	ambiguous
PI079870-1	N	Y	PI79870-1	zero_pad_candidate	ambiguous
PI079870-2	N	Y	PI79870-2	zero_pad_candidate	ambiguous
PI079870-4	N	Y	PI79870-4	zero_pad_candidate	ambiguous
PI079870-6	N	Y	PI79870-6	zero_pad_candidate	ambiguous
PI079872	N	Y	PI79872	zero_pad_candidate	ambiguous
PI079874	N	Y	PI79874	zero_pad_candidate	ambiguous
PI079874-1	N	Y	PI79874-1	zero_pad_candidate	ambiguous
PI079885	N	Y	PI79885	zero_pad_candidate	ambiguous
PI080459	N	Y	PI80459	zero_pad_candidate	ambiguous
PI080461	N	Y	PI80461	zero_pad_candidate	ambiguous
PI080466	N	Y	PI80466	zero_pad_candidate	ambiguous
PI080466-1	N	Y	PI80466-1	zero_pad_candidate	ambiguous
PI080466-2	N	Y	PI80466-2	zero_pad_candidate	ambiguous
PI080468	N	Y	PI80468	zero_pad_candidate	ambiguous
PI080469	N	Y	PI80469	zero_pad_candidate	ambiguous
PI080470	N	Y	PI80470	zero_pad_candidate	ambiguous
PI080471	N	Y	PI80471	zero_pad_candidate	ambiguous
PI080471-1	N	Y	PI80471-1	zero_pad_candidate	ambiguous
PI080473	N	Y	PI80473	zero_pad_candidate	ambiguous
PI080476	N	Y	PI80476	zero_pad_candidate	ambiguous
PI080479	N	Y	PI80479	zero_pad_candidate	ambiguous
PI080480	N	Y	PI80480	zero_pad_candidate	ambiguous
PI080481	N	Y	PI80481	zero_pad_candidate	ambiguous
PI080485	N	Y	PI80485	zero_pad_candidate	ambiguous
PI080488	N	Y	PI80488	zero_pad_candidate	ambiguous
PI080488-1	N	Y	PI80488-1	zero_pad_candidate	ambiguous
PI080494	N	Y	PI80494	zero_pad_candidate	ambiguous
PI080498	N	Y	PI80498	zero_pad_candidate	ambiguous
PI080498-1	N	Y	PI80498-1	zero_pad_candidate	ambiguous
PI080536	N	Y	PI80536	zero_pad_candidate	ambiguous
PI080671	N	Y	PI80671	zero_pad_candidate	ambiguous
PI080822	N	Y	PI80822	zero_pad_candidate	ambiguous
PI080825	N	Y	PI80825	zero_pad_candidate	ambiguous
PI080828-1	N	Y	PI80828-1	zero_pad_candidate	ambiguous
PI080828-2	N	Y	PI80828-2	zero_pad_candidate	ambiguous
PI080831	N	Y	PI80831	zero_pad_candidate	ambiguous
PI080834-1	N	Y	PI80834-1	zero_pad_candidate	ambiguous
PI080834-2	N	Y	PI80834-2	zero_pad_candidate	ambiguous
PI080837	N	Y	PI80837	zero_pad_candidate	ambiguous
PI080841	N	Y	PI80841	zero_pad_candidate	ambiguous
PI080844-2	N	Y	PI80844-2	zero_pad_candidate	ambiguous
PI080844-3	N	Y	PI80844-3	zero_pad_candidate	ambiguous
PI080845-1	N	Y	PI80845-1	zero_pad_candidate	ambiguous
PI080845-2	N	Y	PI80845-2	zero_pad_candidate	ambiguous
PI080847-1	N	Y	PI80847-1	zero_pad_candidate	ambiguous
PI080847-2	N	Y	PI80847-2	zero_pad_candidate	ambiguous
PI081023	N	Y	PI81023	zero_pad_candidate	ambiguous
PI081027	N	Y	PI81027	zero_pad_candidate	ambiguous
PI081029	N	Y	PI81029	zero_pad_candidate	ambiguous
PI081029-1	N	Y	PI81029-1	zero_pad_candidate	ambiguous
PI081029N	N	Y	PI81029N	zero_pad_candidate	ambiguous
PI081030	N	Y	PI81030	zero_pad_candidate	ambiguous
PI081030-1	N	Y	PI81030-1	zero_pad_candidate	ambiguous
PI081031-1	N	Y	PI81031-1	zero_pad_candidate	ambiguous
PI081031-2	N	Y	PI81031-2	zero_pad_candidate	ambiguous
PI081033	N	Y	PI81033	zero_pad_candidate	ambiguous
PI081034-1	N	Y	PI81034-1	zero_pad_candidate	ambiguous
PI081034-2	N	Y	PI81034-2	zero_pad_candidate	ambiguous
PI081035	N	Y	PI81035	zero_pad_candidate	ambiguous
PI081037	N	Y	PI81037	zero_pad_candidate	ambiguous
PI081037-1	N	Y	PI81037-1	zero_pad_candidate	ambiguous
PI081037-2	N	Y	PI81037-2	zero_pad_candidate	ambiguous
PI081037-3	N	Y	PI81037-3	zero_pad_candidate	ambiguous
PI081037-4	N	Y	PI81037-4	zero_pad_candidate	ambiguous
PI081037-5	N	Y	PI81037-5	zero_pad_candidate	ambiguous
PI081038	N	Y	PI81038	zero_pad_candidate	ambiguous
PI081040	N	Y	PI81040	zero_pad_candidate	ambiguous
PI081041	N	Y	PI81041	zero_pad_candidate	ambiguous
PI081041-1	N	Y	PI81041-1	zero_pad_candidate	ambiguous
PI081042	N	Y	PI81042	zero_pad_candidate	ambiguous
PI081042-1	N	Y	PI81042-1	zero_pad_candidate	ambiguous
PI081042-2	N	Y	PI81042-2	zero_pad_candidate	ambiguous
PI081044-1	N	Y	PI81044-1	zero_pad_candidate	ambiguous
PI081044-2	N	Y	PI81044-2	zero_pad_candidate	ambiguous
PI081667	N	Y	PI81667	zero_pad_candidate	ambiguous
PI081761	N	Y	PI81761	zero_pad_candidate	ambiguous
PI081763	N	Y	PI81763	zero_pad_candidate	ambiguous
PI081764	N	Y	PI81764	zero_pad_candidate	ambiguous
PI081765	N	Y	PI81765	zero_pad_candidate	ambiguous
PI081766	N	Y	PI81766	zero_pad_candidate	ambiguous
PI081767	N	Y	PI81767	zero_pad_candidate	ambiguous
PI081768	N	Y	PI81768	zero_pad_candidate	ambiguous
PI081770	N	Y	PI81770	zero_pad_candidate	ambiguous
PI081771	N	Y	PI81771	zero_pad_candidate	ambiguous
PI081772	N	Y	PI81772	zero_pad_candidate	ambiguous
PI081773	N	Y	PI81773	zero_pad_candidate	ambiguous
PI081774	N	Y	PI81774	zero_pad_candidate	ambiguous
PI081775	N	Y	PI81775	zero_pad_candidate	ambiguous
PI081777	N	Y	PI81777	zero_pad_candidate	ambiguous
PI081780	N	Y	PI81780	zero_pad_candidate	ambiguous
PI081780S	N	Y	PI81780S	zero_pad_candidate	ambiguous
PI081785	N	Y	PI81785	zero_pad_candidate	ambiguous
PI081971	N	Y	PI81971	zero_pad_candidate	ambiguous
PI082183	N	Y	PI82183	zero_pad_candidate	ambiguous
PI082184	N	Y	PI82184	zero_pad_candidate	ambiguous
PI082184S	N	Y	PI82184S	zero_pad_candidate	ambiguous
PI082210	N	Y	PI82210	zero_pad_candidate	ambiguous
PI082218	N	Y	PI82218	zero_pad_candidate	ambiguous
PI082232	N	Y	PI82232	zero_pad_candidate	ambiguous
PI082235	N	Y	PI82235	zero_pad_candidate	ambiguous
PI082246	N	Y	PI82246	zero_pad_candidate	ambiguous
PI082246-1	N	Y	PI82246-1	zero_pad_candidate	ambiguous
PI082259	N	Y	PI82259	zero_pad_candidate	ambiguous
PI082263-1	N	Y	PI82263-1	zero_pad_candidate	ambiguous
PI082263-2	N	Y	PI82263-2	zero_pad_candidate	ambiguous
PI082263-3	N	Y	PI82263-3	zero_pad_candidate	ambiguous
PI082264	N	Y	PI82264	zero_pad_candidate	ambiguous
PI082278	N	Y	PI82278	zero_pad_candidate	ambiguous
PI082286	N	Y	PI82286	zero_pad_candidate	ambiguous
PI082291	N	Y	PI82291	zero_pad_candidate	ambiguous
PI082295	N	Y	PI82295	zero_pad_candidate	ambiguous
PI082296	N	Y	PI82296	zero_pad_candidate	ambiguous
PI082302	N	Y	PI82302	zero_pad_candidate	ambiguous
PI082307	N	Y	PI82307	zero_pad_candidate	ambiguous
PI082308	N	Y	PI82308	zero_pad_candidate	ambiguous
PI082312	N	Y	PI82312	zero_pad_candidate	ambiguous
PI082312N	N	Y	PI82312N	zero_pad_candidate	ambiguous
PI082315	N	Y	PI82315	zero_pad_candidate	ambiguous
PI082325	N	Y	PI82325	zero_pad_candidate	ambiguous
PI082326	N	Y	PI82326	zero_pad_candidate	ambiguous
PI082509	N	Y	PI82509	zero_pad_candidate	ambiguous
PI082527	N	Y	PI82527	zero_pad_candidate	ambiguous
PI082532	N	Y	PI82532	zero_pad_candidate	ambiguous
PI082534	N	Y	PI82534	zero_pad_candidate	ambiguous
PI082544	N	Y	PI82544	zero_pad_candidate	ambiguous
PI082554	N	Y	PI82554	zero_pad_candidate	ambiguous
PI082555	N	Y	PI82555	zero_pad_candidate	ambiguous
PI082558	N	Y	PI82558	zero_pad_candidate	ambiguous
PI082581	N	Y	PI82581	zero_pad_candidate	ambiguous
PI082588	N	Y	PI82588	zero_pad_candidate	ambiguous
PI083836	N	Y	PI83836	zero_pad_candidate	ambiguous
PI083853	N	Y	PI83853	zero_pad_candidate	ambiguous
PI083858	N	Y	PI83858	zero_pad_candidate	ambiguous
PI083868	N	Y	PI83868	zero_pad_candidate	ambiguous
PI083874	N	Y	PI83874	zero_pad_candidate	ambiguous
PI083881	N	Y	PI83881	zero_pad_candidate	ambiguous
PI083881A	N	Y	PI83881A	zero_pad_candidate	ambiguous
PI083889	N	Y	PI83889	zero_pad_candidate	ambiguous
PI083891	N	Y	PI83891	zero_pad_candidate	ambiguous
PI083892	N	Y	PI83892	zero_pad_candidate	ambiguous
PI083893	N	Y	PI83893	zero_pad_candidate	ambiguous
PI083915	N	Y	PI83915	zero_pad_candidate	ambiguous
PI083923	N	Y	PI83923	zero_pad_candidate	ambiguous
PI083925	N	Y	PI83925	zero_pad_candidate	ambiguous
PI083940	N	Y	PI83940	zero_pad_candidate	ambiguous
PI083942	N	Y	PI83942	zero_pad_candidate	ambiguous
PI083944	N	Y	PI83944	zero_pad_candidate	ambiguous
PI083945-1	N	Y	PI83945-1	zero_pad_candidate	ambiguous
PI083945-3	N	Y	PI83945-3	zero_pad_candidate	ambiguous
PI083945-4	N	Y	PI83945-4	zero_pad_candidate	ambiguous
PI083946	N	Y	PI83946	zero_pad_candidate	ambiguous
PI084509	N	Y	PI84509	zero_pad_candidate	ambiguous
PI084578	N	Y	PI84578	zero_pad_candidate	ambiguous
PI084579	N	Y	PI84579	zero_pad_candidate	ambiguous
PI084580	N	Y	PI84580	zero_pad_candidate	ambiguous
PI084581	N	Y	PI84581	zero_pad_candidate	ambiguous
PI084594	N	Y	PI84594	zero_pad_candidate	ambiguous
PI084609	N	Y	PI84609	zero_pad_candidate	ambiguous
PI084610	N	Y	PI84610	zero_pad_candidate	ambiguous
PI084611	N	Y	PI84611	zero_pad_candidate	ambiguous
PI084619	N	Y	PI84619	zero_pad_candidate	ambiguous
PI084628	N	Y	PI84628	zero_pad_candidate	ambiguous
PI084631	N	Y	PI84631	zero_pad_candidate	ambiguous
PI084632	N	Y	PI84632	zero_pad_candidate	ambiguous
PI084632S	N	Y	PI84632S	zero_pad_candidate	ambiguous
PI084633	N	Y	PI84633	zero_pad_candidate	ambiguous
PI084637	N	Y	PI84637	zero_pad_candidate	ambiguous
PI084639	N	Y	PI84639	zero_pad_candidate	ambiguous
PI084642	N	Y	PI84642	zero_pad_candidate	ambiguous
PI084644	N	Y	PI84644	zero_pad_candidate	ambiguous
PI084646	N	Y	PI84646	zero_pad_candidate	ambiguous
PI084646-2	N	Y	PI84646-2	zero_pad_candidate	ambiguous
PI084656	N	Y	PI84656	zero_pad_candidate	ambiguous
PI084657	N	Y	PI84657	zero_pad_candidate	ambiguous
PI084660	N	Y	PI84660	zero_pad_candidate	ambiguous
PI084662	N	Y	PI84662	zero_pad_candidate	ambiguous
PI084664	N	Y	PI84664	zero_pad_candidate	ambiguous
PI084665	N	Y	PI84665	zero_pad_candidate	ambiguous
PI084666	N	Y	PI84666	zero_pad_candidate	ambiguous
PI084666-1	N	Y	PI84666-1	zero_pad_candidate	ambiguous
PI084668	N	Y	PI84668	zero_pad_candidate	ambiguous
PI084668-1	N	Y	PI84668-1	zero_pad_candidate	ambiguous
PI084669	N	Y	PI84669	zero_pad_candidate	ambiguous
PI084669N	N	Y	PI84669N	zero_pad_candidate	ambiguous
PI084671	N	Y	PI84671	zero_pad_candidate	ambiguous
PI084673	N	Y	PI84673	zero_pad_candidate	ambiguous
PI084673-1	N	Y	PI84673-1	zero_pad_candidate	ambiguous
PI084674	N	Y	PI84674	zero_pad_candidate	ambiguous
PI084679	N	Y	PI84679	zero_pad_candidate	ambiguous
PI084680	N	Y	PI84680	zero_pad_candidate	ambiguous
PI084681	N	Y	PI84681	zero_pad_candidate	ambiguous
PI084682	N	Y	PI84682	zero_pad_candidate	ambiguous
PI084683	N	Y	PI84683	zero_pad_candidate	ambiguous
PI084683A	N	Y	PI84683A	zero_pad_candidate	ambiguous
PI084686	N	Y	PI84686	zero_pad_candidate	ambiguous
PI084713	N	Y	PI84713	zero_pad_candidate	ambiguous
PI084724	N	Y	PI84724	zero_pad_candidate	ambiguous
PI084734	N	Y	PI84734	zero_pad_candidate	ambiguous
PI084742	N	Y	PI84742	zero_pad_candidate	ambiguous
PI084750	N	Y	PI84750	zero_pad_candidate	ambiguous
PI084751	N	Y	PI84751	zero_pad_candidate	ambiguous
PI084757	N	Y	PI84757	zero_pad_candidate	ambiguous
PI084807	N	Y	PI84807	zero_pad_candidate	ambiguous
PI084810	N	Y	PI84810	zero_pad_candidate	ambiguous
PI084874	N	Y	PI84874	zero_pad_candidate	ambiguous
PI084896	N	Y	PI84896	zero_pad_candidate	ambiguous
PI084908-1	N	Y	PI84908-1	zero_pad_candidate	ambiguous
PI084908-2	N	Y	PI84908-2	zero_pad_candidate	ambiguous
PI084910	N	Y	PI84910	zero_pad_candidate	ambiguous
PI084912	N	Y	PI84912	zero_pad_candidate	ambiguous
PI084914	N	Y	PI84914	zero_pad_candidate	ambiguous
PI084921	N	Y	PI84921	zero_pad_candidate	ambiguous
PI084928	N	Y	PI84928	zero_pad_candidate	ambiguous
PI084939	N	Y	PI84939	zero_pad_candidate	ambiguous
PI084944	N	Y	PI84944	zero_pad_candidate	ambiguous
PI084946-1	N	Y	PI84946-1	zero_pad_candidate	ambiguous
PI084946-2	N	Y	PI84946-2	zero_pad_candidate	ambiguous
PI084949	N	Y	PI84949	zero_pad_candidate	ambiguous
PI084954	N	Y	PI84954	zero_pad_candidate	ambiguous
PI084957	N	Y	PI84957	zero_pad_candidate	ambiguous
PI084957-1	N	Y	PI84957-1	zero_pad_candidate	ambiguous
PI084959	N	Y	PI84959	zero_pad_candidate	ambiguous
PI084960	N	Y	PI84960	zero_pad_candidate	ambiguous
PI084964	N	Y	PI84964	zero_pad_candidate	ambiguous
PI084965	N	Y	PI84965	zero_pad_candidate	ambiguous
PI084967	N	Y	PI84967	zero_pad_candidate	ambiguous
PI084970	N	Y	PI84970	zero_pad_candidate	ambiguous
PI084973	N	Y	PI84973	zero_pad_candidate	ambiguous
PI084976	N	Y	PI84976	zero_pad_candidate	ambiguous
PI084976-1	N	Y	PI84976-1	zero_pad_candidate	ambiguous
PI084979	N	Y	PI84979	zero_pad_candidate	ambiguous
PI084985	N	Y	PI84985	zero_pad_candidate	ambiguous
PI084987	N	Y	PI84987	zero_pad_candidate	ambiguous
PI084987A	N	Y	PI84987A	zero_pad_candidate	ambiguous
PI084992	N	Y	PI84992	zero_pad_candidate	ambiguous
PI085009-1	N	Y	PI85009-1	zero_pad_candidate	ambiguous
PI085009-2	N	Y	PI85009-2	zero_pad_candidate	ambiguous
PI085010	N	Y	PI85010	zero_pad_candidate	ambiguous
PI085012	N	Y	PI85012	zero_pad_candidate	ambiguous
PI085014	N	Y	PI85014	zero_pad_candidate	ambiguous
PI085019	N	Y	PI85019	zero_pad_candidate	ambiguous
PI085021	N	Y	PI85021	zero_pad_candidate	ambiguous
PI085089	N	Y	PI85089	zero_pad_candidate	ambiguous
PI085252	N	Y	PI85252	zero_pad_candidate	ambiguous
PI085272	N	Y	PI85272	zero_pad_candidate	ambiguous
PI085340	N	Y	PI85340	zero_pad_candidate	ambiguous
PI085342	N	Y	PI85342	zero_pad_candidate	ambiguous
PI085355	N	Y	PI85355	zero_pad_candidate	ambiguous
PI085356	N	Y	PI85356	zero_pad_candidate	ambiguous
PI085407	N	Y	PI85407	zero_pad_candidate	ambiguous
PI085416	N	Y	PI85416	zero_pad_candidate	ambiguous
PI085420	N	Y	PI85420	zero_pad_candidate	ambiguous
PI085420-1	N	Y	PI85420-1	zero_pad_candidate	ambiguous
PI085424	N	Y	PI85424	zero_pad_candidate	ambiguous
PI085437	N	Y	PI85437	zero_pad_candidate	ambiguous
PI085441	N	Y	PI85441	zero_pad_candidate	ambiguous
PI085456	N	Y	PI85456	zero_pad_candidate	ambiguous
PI085465	N	Y	PI85465	zero_pad_candidate	ambiguous
PI085469	N	Y	PI85469	zero_pad_candidate	ambiguous
PI085476	N	Y	PI85476	zero_pad_candidate	ambiguous
PI085490	N	Y	PI85490	zero_pad_candidate	ambiguous
PI085492	N	Y	PI85492	zero_pad_candidate	ambiguous
PI085505	N	Y	PI85505	zero_pad_candidate	ambiguous
PI085506	N	Y	PI85506	zero_pad_candidate	ambiguous
PI085508	N	Y	PI85508	zero_pad_candidate	ambiguous
PI085519	N	Y	PI85519	zero_pad_candidate	ambiguous
PI085550	N	Y	PI85550	zero_pad_candidate	ambiguous
PI085559	N	Y	PI85559	zero_pad_candidate	ambiguous
PI085590	N	Y	PI85590	zero_pad_candidate	ambiguous
PI085619	N	Y	PI85619	zero_pad_candidate	ambiguous
PI085624	N	Y	PI85624	zero_pad_candidate	ambiguous
PI085625	N	Y	PI85625	zero_pad_candidate	ambiguous
PI085626	N	Y	PI85626	zero_pad_candidate	ambiguous
PI085630	N	Y	PI85630	zero_pad_candidate	ambiguous
PI085658	N	Y	PI85658	zero_pad_candidate	ambiguous
PI085663	N	Y	PI85663	zero_pad_candidate	ambiguous
PI085665	N	Y	PI85665	zero_pad_candidate	ambiguous
PI085666	N	Y	PI85666	zero_pad_candidate	ambiguous
